549
564
554
554
579
601
609
598
607
597
596
603
593
583
572
566
577
572
558
555
543
517
494
495
501
509
509
519
532
535
531
526
516
513
525
535
540
540
548
538
517
502
490
490
499
521
536
540
552
571
582
569
562
562
559
557
548
554
566
564
564
560
558
560
563
545
544
555
567
582
577
582
575
586
599
607
598
591
587
614
642
660
660
655
654
664
676
676
658
651
653
669
686
711
706
706
702
694
710
725
747
765
768
764
771
768
736
711
702
699
695
691
691
676
661
676
677
677
648
631
616
596
570
561
542
508
508
513
522
524
516
520
517
511
511
495
476
455
439
421
409
418
429
429
458
475
487
498
457
457
439
421
403
391
388
392
408
430
450
467
483
499
494
485
492
503
504
509
524
526
535
580
625
629
618
614
619
633
656
670
668
670
648
606
562
520
479
457
447
422
416
410
410
418
416
411
401
394
384
396
397
403
406
417
438
445
449
452
478
495
503
522
543
558
591
623
653
657
664
665
661
652
651
643
626
623
636
646
640
622
602
583
573
558
547
528
528
513
509
511
518
532
550
578
598
589
583
573
553
552
561
554
536
534
539
552
556
551
548
541
546
551
542
528
507
493
484
494
512
517
526
566
611
609
587
582
584
595
600
606
610
620
610
604
598
599
614
632
